id;title;overview;release_date;vote_average
108822;Nuit et Jour;'Jack et Julie, vingt ans, vivent dans un appartement du boulevard Sébastopol, à Paris. La nuit, Jack est chauffeur de taxi. Julie, elle, flâne dans la cité. Le jour, Jack et Julie ne quittent jamais leur appartement. Ils s''aiment, tout simplement. Mais un jour, Jack présente à Julie son collègue Joseph, qui le remplace le jour au volant de son taxi. Dès lors, Julie retrouve Joseph toutes les nuits dans une chambre d''hôtel. Un ballet bien réglé, que corrompt peu à peu le doute. Joseph sait que Julie aime Jack et Jack sent que Julie n''est plus tout à fait la même. Insensiblement, Julie se retrouve prise au piège…';1991-08-28;5.5
96492;La légion saute sur Kolwezi;'Dans l''ex Congo Belge de redoutables rebelles s''en prennent à la communauté des gentils coopérants qui aiment sincèrement l''Afrique. Quand il faut il faut, et la France envoie ses légionnaires pour arrêter le bain de sang. Logistique impeccable. Efficace.';1980-01-09;5.3
76642;'Le printemps, l''automne et l''amour';'Fernand Sarrazin est un patron nougatier de Montélimar, peu motivé par son commerce. Au cours de sa partie de pêche hebdomadaire, il repêche une jeune fille, Cécilia, qu''il emmène chez lui et, après avoir appelé le médecin, il décide de la garder à la maison. Mais la jolie suicidée va lui faire tourner la tête et dénouer beaucoup de mauvaises langues dans la cité du nougat. Fernand, que tout le monde appelle gentiment Noël, est de surcroît célibataire. Cela finira-t-il par un mariage ?';1955-04-12;5
59957;Mères et filles;'Trois femmes, trois générations. Dans les années 50, Louise a quitté le domicile conjugal alors que ses enfants étaient encore jeunes. Elle n''a plus donné signe de vie. Sa fille Martine est restée dans la petite ville de bord de mer où elle est devenue médecin. Aujourd''hui Audrey, la fille de Martine, la trentaine indépendante, revient rendre visite à ses parents. Elle va trouver par hasard un cahier ayant appartenu à sa grand-mère, un journal qui pourrait enfin expliquer son départ. Éclaircira-t-il les non-dits qui altèrent depuis toujours les relations au sein de la famille ? Audrey y trouvera-t-elle les réponses aux questions qu''elle se pose sur son propre avenir ?';2009-10-07;6.4
784040;Tosca;"Mise en scène par Christophe Honoré, la première ""Tosca"" de Puccini à l’affiche du Festival d’Aix-en-Provence en 2019 réunit deux sublimes sopranos, Catherine Malfitano et Angel Blue.";2019-07-04;8
627750;Bernardo Bertolucci, le dernier empereur du cinema;Un portrait du réalisateur italien Bernardo Bertolucci, célèbre pour des films comme «Le Dernier Tango à Paris», «Le Dernier Empereur» ou «Un thé au Sahara».;2017-01-01;10
615988;'Thomas Pesquet : L''Étoffe d''un héros';'Le 16 novembre 2016, l''astronaute français Thomas Pesquet s''envolait pour une aventure de 6 mois dans la station spatiale internationale. Pour préparer cette mission et affronter l''environnement hostile de l''espace, il s''est entraîné durant 7 ans dans les lieux mythiques de la conquête spatiale. De Houston à Baïkonour, les réalisateurs Jürgen Hansen et Pierre-Emmanuel Le Goff ont suivi au plus près cette préparation physique et mentale qu’il devra à nouveau endurer avant sa prochaine mission dans l’espace, et peut être un jour son départ vers la lune.';2019-08-07;7
420316;Sonar;Thomas, ingénieur du son de la trentaine, habite un studio avec Wyatt, son patron alcoolique. Reclus dans ses sons, il vit dans le souvenir douloureux d’une liaison amoureuse et ne fait plus ce qui le passionne, des portraits sonores. Amina, jeune marocaine solaire, s’impose dans sa vie pour, semble-t-il, fuir la sienne. Rapidement, elle s’avère être un sujet rêvé de portrait... Pour savoir qui elle est vraiment, Thomas devra tendre son micro, de la banlieue au Maroc, et réapprendre à écouter.;2016-10-09;7
392801;Exil;'Exil est une narration visionnaire de l''exil des Cambodgiens sous le régime des Khmers rouges, au cours de laquelle le pays a été rebaptisé Kampuchea démocratique.';2016-05-14;4.8
67756;Topaze;'Topaze, un instituteur, est secrètement amoureux d''Ernestine, la fille du directeur de l''institution. Ce-dernier en apprenant la nauture des sentiments de son employé le licencie sur le champ. Topaze est alors engagé par un politicien véreux, expérience qui va le transformer du tout au tout.';1951-01-25;6.6
456147;Valentine;'Valentine, cultivatrice de légumes bios, est convoitée par Xavier et Grégoire, deux frères à la tête de son exploitation. Mais derrière cette romance, l''esprit de Valentine est occupé par la faillite qui menace son domaine.';2003-01-01;7
409099;Une jeune fille de 90 ans;'Au service de gériatrie de l''hôpital Charles-Foix d''Ivry, Thierry Thieû Niang, chorégraphe de renom, anime un atelier de danse avec des patients malades d''Alzheimer. L''une des participantes s''éprend du chorégraphe.';2016-08-04;6.2
402158;Le Jardin des supplices;'Dans les années 1930, Antoine, un jeune médecin impliqué dans une affaire de drogue, s’exile en Chine. Il rencontre une jeune femme qui l''introduit dans un étrange cercle,le « jardin de torture », créé par elle et son père, un suzerain colonial cruel et violent, pour leur plaisir face à l''ennui, alors que la révolution est en train de grandir dans le pays.  Basé sur un roman d''Octave Mirbeau, ce film met en parallèle la descente d''Antoine dans l''obsession érotique avec la dégénérescence croissante et la précarité de la domination coloniale.';1976-10-05;4.2
370879;'Pauline s''arrache';'Pauline, 15 ans, est la seule de la fratrie à vivre encore avec ses parents. Entre sa mère, une ancienne reine de la nuit, et son père qui se travestit, son quotidien est explosif. Pauline est filmée pendant 2 ans par sa demi-sœur Émilie, qui mélange des archives familiales et des images prises sur le vif... On y découvre une jeune fille pleine de vie, parfois agaçante mais au charme désopilant, très amoureuse d''un musicien. Pendant les 2 années où la caméra la suit se joue une question fondamentale : quand et comment devient-on adulte ? Quel est le bon moment pour quitter le giron familial, pour « s''arracher » ?';2015-12-23;6.6
319661;Le père Goriot;'Un vieux commerçant ruiné par la dot de ses deux filles ingrates, s''installe a la pension Vauquer, à Paris. D''après Balzac.';2004-11-09;4.3
209875;Lac Mystère;'Après avoir été trahi par sa famille, un homme se réfugie dans un chalet autour du lac Kaionwahere avec son chien. Cependant, loin de trouver la tranquillité qu''il cherchait, il se retrouve dans une histoire avec une danseuse, un policier amoureux d''elle qui la cherche avec une passion assassine, un voisin mystérieux, un noyé introuvable et un criminel en fuite.';2013-08-23;5.2
162491;Les enfants désaccordés;'Deux enfants fuient l''école et leur famille pour se réfugier dans une demeure isolée.';1964-01-25;6
72684;Shimkent hôtel;'Dans la petite chambre d''un hôtel d''Asie centrale, Alex, un jeune homme, tente de retrouver la mémoire et de faire face au chaos qui agite le pays. Il est entouré d''un responsable des services secrets français et d''un médecin neurologue. Progressivement, des bribes de son passé refont surface... Qu''est-ce qui a pu rendre Alex amnésique ?';2003-04-23;8
70090;Les Perles de la couronne;'Ecrivain et historien, Jean Martin raconte à son épouse l''histoire des fameuses perles offertes par le Pape Clément VII à la reine Marie Stuart. Dérobées ou disparues, ces perles ont connu un drôle de parcours. Un parcours que Jean Martin se met en tête de reconstituer...';1937-05-12;6.2
1070575;Caméra café, 20 ans après;"À l’occasion des 20 ans de ""Caméra Café"", la joyeuse bande a repris du service ! Pour prolonger le plaisir de ces retrouvailles, ce documentaire revient sur la genèse de la série et vous emmène dans les coulisses de son retour événement. Ravis de ces retrouvailles, les comédiens livrent leurs anecdotes de tournage. Enfin, journalistes et sociologues décryptent les raisons qui ont fait de la série un phénomène de société, et se penchent sur la complicité entre Bruno Solo et Yvan Le Bolloc’h.";2023-01-24;6.5
412584;Casse-tête chinois pour le judoka;'Marc Saint-Clair, un champion de kendo au Japon, offre sa médaille à son ami Clyde avant que ce dernier ne parte en mission d''espionnage à bord d''un bombardier avec la CIA. Après le départ de Clyde, Marc tombe amoureux de sa petite-amie Jennifer, et commence une liaison avec elle. Il apprend alors que son ami serait mort en mer, et se rend à Hong Kong, pour découvrir qu''il n''est pas au bout de ses surprises.';1967-12-22;4
109852;Björk: Voltaic;"live performances in Paris during the Volta tour  1.""Brennið Þið Vitar""  2.""Earth Intruders""  3.""Hunter""  4.""Immature""  5.""Jóga""  6.""The Pleasure Is All Mine""  7.""Vertebræ by Vertebræ""  8.""Where Is the Line""  9.""Who Is It""  10.""Desired Constellation""  11.""Army of Me""  12.""Bachelorette""  13.""Wanderlust""  14.""Hyperballad""  15.""Pluto""  16.""Declare Independence""";2009-06-30;4.9
79955;Sur le rythme;'La passion de Delphine (Mylène St-Sauveur) pour la danse l''amène à délaisser ses études universitaires et confronter ses parents (Marina Orsini et Paul Doucet) conservateurs. L''amour et le support de sa grand-mère (France Castel) et la rencontre d''un danseur rebelle (Nico Archambault) poussent alors Delphine à participer à des auditions prestigieuses. Ainsi, défier sa mère qui souhaite un avenir plus conventionnel pour sa fille.';2011-08-12;5.4
61826;Le Village des ombres;'Un groupe d''amis prend la route pour passer le weekend dans le village de Ruiflec. Arrivés sur place, certains disparaissent mystérieusement, sans explication. Les autres, tout en essayant de les retrouver, vont tout faire pour rester en vie et s''échapper du Village des Ombres...';2010-11-17;4
61308;'À l''origine d''un cri';Un jeune homme se voit forcé de prendre la route avec son grand-père afin de retrouver son père, qui a fui avec le corps de sa défunte femme. S’en suit un voyage où la confrontation mène à l’apaisement.;2010-09-24;4.9
16218;Le Big Bang;'En 1995, c''est le début de la Troisième Guerre Mondiale. Au bout d''un certain temps de conflit, il ne reste que deux continents : l''U.S.S.S.R. et Vaginia, peuple strictement féminin. Un jour, le Conseil de l''Univers donne à un certain Fred la mission de rétablir la paix sur Terre. Ce qui ne va pas aller sans certains problèmes.';1987-03-06;4.1
722652;Le Manuscrit sauvé du KGB;'L''histoire alambiquée et émouvante de l''écrivain russe Vassili Grossman (1905-64) et de son roman « Vie et Destin » (1980), un chef-d''œuvre littéraire, un récit monumental et épique de la vie sous le régime de terreur de Staline, un cri de défi que le KGB a tenté d''étouffer.';2018-01-24;7
580413;'La balade d''Ivan';'Ivan, jeune vagabond Russe, vit dans une extrême précarité à Paris. Sans argent, isolé, rejeté par sa communauté, il quitte la ville pour se réfugier dans le bois de Vincennes. Ivan croise de jeunes hommes équivoques et des femmes sur lesquelles il n''a aucune emprise. C''est sa rencontre avec Pierre, un père de famille, qui va sceller son destin et avec lequel il va commettre l''irréparable.';2018-05-04;1
499416;Je voulais juste rentrer chez moi;"En septembre 1986, les corps de deux enfants sont découverts dans la banlieue de Metz. C’est le début de ""l’Affaire Patrick Dils"". Au-delà de l’une des erreurs judiciaires majeures des annales de la justice, c’est surtout l’histoire d’un combat, celui d’une mère qui va se transformer en guerrière pour affronter la machine judiciaire…";2017-05-04;7.4
